address|latitude|longtitude|name|country|phone|region
11 км а/д Тула - Новомосковск|54.11949|37.70682|71904|RU|79898203248|Тульская область
161 км трассы Калуга – Тула – Михайлов - Рязань, Веневский р-он. |54.338048|38.254755|71905|RU|8-48745-2-32-08|Тульская область
"213 км трассы ""Дон"", Киреевский р-он., слева                                                                           "|53.999912|38.013277|71906|RU|8-963-228-96-46|Тульская область
г. Тула, п. Менделеевский, ул. Трудовая, 44. |54.130932|37.579331|71907|RU|8-4872-30-04-91|Тульская область
г. Тула, ул. Макаренко, д. 22.                                      |54.167828|37.568363|71908|RU|8-4872-22-53-34|Тульская область
г. Новомосковск, ул. Космонавтов, д.20|54.008747|38.252487|71909|RU|(963)228-96-35|Тульская область
г. Щекино, ул. Московская, 1А|54.018528|37.521386|71910|RU|(48751) 5-55-77|Тульская область
г. Тула, Китаевский пр-зд., 4 А|54.19179|37.56495|71911|RU|8-963-228-96-43|Тульская область
г. Тула, Центральный район, ул. Рязанская, д. 3ж|54.157634|37.600927|71912|RU|79038404267|Тульская область
г. Тула, ул. Октябрьская, 1 Б|54.203245|37.620165|71913|RU|(960) 614-69-22|Тульская область
г. Тула, ул. Гастелло, 51 А|54.195944|37.682194|71915|RU|8-4872-44-13-27|Тульская область
г. Тула, ул. Рязанская, 50                                                   |54.169611|37.634622|71916|RU|(963) 228-96-38|Тульская область
г. Тула, ул. Жукова, 2|54.19165|37.53808|71917|RU|8-4872-39-68-88|Тульская область
17 км трассы Чекалин-Суворов-Ханино |54.12943|36.46195|71918|RU|8-48763-2-27-57|Тульская область
"329 км трассы М4 ""Дон"", справа при движении в г.Москву, 11 км от г.Ефремова, 55 км до г.Ельца"|53.015361|38.215611|71920|RU|8-4872-38-51-01 |Тульская область
"142 км + 600 м трассы М2 ""Крым"", справа при движении в г.Москву, 38 км от г.Тулы "|54.526139|37.5165|71921|RU|'(903) 840-51-73 (4872) 38-51-73'|Тульская область
"142 км + 600 м трассы М2 ""Крым"", справа при движении от г.Москвы , 38 км до г.Тулы"|54.526611|37.515056|71922|RU|'(903) 840-45-00 (4872) 38-45-00'|Тульская область
25 км трассы Тула-Белев,  Ленинский р-н |54.13695|37.28249|71923|RU| 8-963-228-96-45|Тульская область
"195 км+800 трассы М2 ""Крым"", справа при движении в г.Москву, 15 км от г. Щекино "|54.117806|37.488306|71924|RU| 8-963-228-96-37|Тульская область
г. Тула, Алексинское ш., 2 А|54.2185|37.592833|71925|RU|(4872) 34-03-60|Тульская область
"187 км трассы М2 ""Крым"", справа при движении от г.Москвы, 2 км от г.Тулы"|54.19137|37.48939|71926|RU|'(910) 945-81-48 (4872) 38-50-80'|Тульская область
Минская обл., Молодеченский р-н, г. Молодечно, ул. Виленская|54.314131|26.857516|72|BY|-|Минская область
"г.Тюмень, Объездная дорога Тюмень-Омск, м/р-н ""Тюменский"", уч. №5/5-3"|57.116975|65.545034|72300 АЗС 300|RU|""|Тюменская область
г. Ялуторовск, ул. Ворошилова, 41а|56.634316834|66.2882437758|72302 АЗС 302|RU|(34535) 25377|Тюменская область
г. Тюмень, ул. Московский тракт, 134а (на выезде из г.Тюмень по Московскому тракту)|57.13230347|65.48656225|72303 АЗС 303|RU|8 982 907 79 31|Тюменская область
г. Тюмень, ул. Магистральная, 30|57.205146037|65.5495218674|72305 АЗС 305|RU|89123842004|Тюменская область
г. Тюмень, ул. Пермякова, 11|57.12944742|65.59517561|72307 АЗС 307|RU| 8  919  920 13 04|Тюменская область
г. Тюмень, ул. Республики, 252б|57.11180278|65.63846111|72308 АЗС 308|RU|(3452) 52-13-12|Тюменская область
с. Армизонское, ул. Шоссейная|55.950726766|67.702752898|72309 АЗС 309|RU|(34552) 2-44-30|Тюменская область
г. Тюмень, 317-й км Сибирского тракта|57.11736856|65.43366908|72310 АЗС 310|RU|(3452) 76-50-54|Тюменская область
г. Тюмень, ул. 30 лет Победы, 34|57.1265611|65.565225|72311 АЗС 311|RU|(3452) 26-16-82|Тюменская область
г. Тюмень, ул. Чекистов, 31 Б|57.1174527|65.649275|72312 АЗС 312|RU|(3452) 52-11-98|Тюменская область
г. Тюмень, 13-й км Тобольского тракта|57.17171944|65.67795278|72315 АЗС 315|RU|8-919-95-20-105|Тюменская область
г. Тюмень, Рощинское шоссе (около перекрестка ул. Авторемонтная)|57.157623|65.440536|72318 АЗС 318|RU|8-919-952-0108|Тюменская область
г. Тюмень, Рощинское шоссе (около перекрестка ул. Авторемонтная)|56.524877547|65.511522372|72319 АЗС 319|RU|8-9123840170|Тюменская область
г. Тюмень, 20-й км. Ялуторовского тракта|57.02633|65.744349|72320 АЗС 320|RU|(3452) 90-04-71|Тюменская область
г. Тобольск, 237-й км. автодороги Тюмень-Тобольск|58.15964663|68.37212562|72321 АЗС 321|RU|8-922-044-0047|Тюменская область
г. Тюмень, Тобольский тракт п. Иска|57.46970558|67.09379553|72323 АЗС 323|RU|8-902-622-57-90|Тюменская область
г. Тобольск, ул. Ремезова|58.23606959|68.26345471|72324 АЗС 324|RU|(3456) 39-18-38|Тюменская область
"г. Тюмень, ул. Домостроителей, 3 (напротив кафе ""Русалочка"")"|57.153093|65.61969|72325 АЗС 325|RU|(3452) 48-15-38|Тюменская область
